# utt_id	n_segments	relpath  (relative to SPANMARK_CORPUS_ROOT)
CON_T_0007413	46	train/con_wav/CON_T_0007413.wav
CON_T_0001450	139	train/con_wav/CON_T_0001450.wav
CON_T_0017002	210	train/con_wav/CON_T_0017002.wav
CON_T_0018969	177	train/con_wav/CON_T_0018969.wav
CON_T_0018641	87	train/con_wav/CON_T_0018641.wav
CON_T_0020723	84	train/con_wav/CON_T_0020723.wav
CON_T_0023375	207	train/con_wav/CON_T_0023375.wav
CON_T_0017290	141	train/con_wav/CON_T_0017290.wav
CON_T_0019081	205	train/con_wav/CON_T_0019081.wav
CON_T_0022069	63	train/con_wav/CON_T_0022069.wav
CON_T_0022151	158	train/con_wav/CON_T_0022151.wav
CON_T_0015137	280	train/con_wav/CON_T_0015137.wav
CON_T_0014296	128	train/con_wav/CON_T_0014296.wav
CON_T_0008967	202	train/con_wav/CON_T_0008967.wav
CON_T_0024266	166	train/con_wav/CON_T_0024266.wav
CON_T_0012470	116	train/con_wav/CON_T_0012470.wav
CON_T_0017449	263	train/con_wav/CON_T_0017449.wav
CON_T_0006277	198	train/con_wav/CON_T_0006277.wav
CON_T_0002815	88	train/con_wav/CON_T_0002815.wav
CON_T_0025133	143	train/con_wav/CON_T_0025133.wav
CON_T_0009658	98	train/con_wav/CON_T_0009658.wav
CON_T_0003605	129	train/con_wav/CON_T_0003605.wav
CON_T_0002182	127	train/con_wav/CON_T_0002182.wav
CON_T_0013584	121	train/con_wav/CON_T_0013584.wav
CON_T_0020379	137	train/con_wav/CON_T_0020379.wav
CON_T_0007864	179	train/con_wav/CON_T_0007864.wav
CON_T_0007961	305	train/con_wav/CON_T_0007961.wav
CON_T_0020129	132	train/con_wav/CON_T_0020129.wav
CON_T_0004515	128	train/con_wav/CON_T_0004515.wav
CON_T_0003177	148	train/con_wav/CON_T_0003177.wav
CON_T_0019193	98	train/con_wav/CON_T_0019193.wav
CON_T_0001042	99	train/con_wav/CON_T_0001042.wav
CON_T_0010792	101	train/con_wav/CON_T_0010792.wav
CON_T_0003811	166	train/con_wav/CON_T_0003811.wav
CON_T_0016892	262	train/con_wav/CON_T_0016892.wav
CON_T_0003023	191	train/con_wav/CON_T_0003023.wav
CON_T_0000189	127	train/con_wav/CON_T_0000189.wav
CON_T_0004003	139	train/con_wav/CON_T_0004003.wav
CON_T_0018306	371	train/con_wav/CON_T_0018306.wav
CON_T_0007731	312	train/con_wav/CON_T_0007731.wav
LA_T_1795259	122	train/con_wav/LA_T_1795259.wav
CON_T_0005178	114	train/con_wav/CON_T_0005178.wav
CON_T_0012302	131	train/con_wav/CON_T_0012302.wav
CON_T_0021010	114	train/con_wav/CON_T_0021010.wav
CON_T_0000171	116	train/con_wav/CON_T_0000171.wav
CON_T_0008896	66	train/con_wav/CON_T_0008896.wav
LA_T_9126862	131	train/con_wav/LA_T_9126862.wav
CON_T_0000255	101	train/con_wav/CON_T_0000255.wav
CON_T_0016229	163	train/con_wav/CON_T_0016229.wav
CON_T_0006424	206	train/con_wav/CON_T_0006424.wav
CON_T_0020535	165	train/con_wav/CON_T_0020535.wav
CON_T_0002279	170	train/con_wav/CON_T_0002279.wav
CON_T_0009728	99	train/con_wav/CON_T_0009728.wav
CON_T_0005475	119	train/con_wav/CON_T_0005475.wav
CON_T_0006806	107	train/con_wav/CON_T_0006806.wav
CON_T_0016297	118	train/con_wav/CON_T_0016297.wav
CON_T_0000576	149	train/con_wav/CON_T_0000576.wav
CON_T_0016823	319	train/con_wav/CON_T_0016823.wav
CON_T_0004368	186	train/con_wav/CON_T_0004368.wav
CON_T_0012938	87	train/con_wav/CON_T_0012938.wav
CON_T_0020657	98	train/con_wav/CON_T_0020657.wav
LA_T_1203360	158	train/con_wav/LA_T_1203360.wav
CON_T_0008364	139	train/con_wav/CON_T_0008364.wav
CON_T_0004934	129	train/con_wav/CON_T_0004934.wav
CON_T_0013404	173	train/con_wav/CON_T_0013404.wav
CON_T_0008386	231	train/con_wav/CON_T_0008386.wav
CON_T_0012743	71	train/con_wav/CON_T_0012743.wav
LA_T_4456087	88	train/con_wav/LA_T_4456087.wav
CON_T_0009584	135	train/con_wav/CON_T_0009584.wav
LA_T_7558374	220	train/con_wav/LA_T_7558374.wav
CON_T_0003291	305	train/con_wav/CON_T_0003291.wav
CON_T_0024571	191	train/con_wav/CON_T_0024571.wav
CON_T_0013789	102	train/con_wav/CON_T_0013789.wav
CON_T_0005425	359	train/con_wav/CON_T_0005425.wav
CON_T_0008636	186	train/con_wav/CON_T_0008636.wav
CON_T_0007510	74	train/con_wav/CON_T_0007510.wav
CON_T_0020033	144	train/con_wav/CON_T_0020033.wav
CON_T_0019696	283	train/con_wav/CON_T_0019696.wav
CON_T_0023035	79	train/con_wav/CON_T_0023035.wav
CON_T_0011661	144	train/con_wav/CON_T_0011661.wav
CON_T_0004410	66	train/con_wav/CON_T_0004410.wav
CON_T_0021146	201	train/con_wav/CON_T_0021146.wav
LA_T_9678657	130	train/con_wav/LA_T_9678657.wav
CON_T_0010714	142	train/con_wav/CON_T_0010714.wav
LA_T_1667973	212	train/con_wav/LA_T_1667973.wav
CON_T_0018855	117	train/con_wav/CON_T_0018855.wav
CON_T_0000523	143	train/con_wav/CON_T_0000523.wav
CON_T_0014706	131	train/con_wav/CON_T_0014706.wav
CON_T_0004524	179	train/con_wav/CON_T_0004524.wav
CON_T_0003523	94	train/con_wav/CON_T_0003523.wav
CON_T_0021206	84	train/con_wav/CON_T_0021206.wav
LA_T_9734633	114	train/con_wav/LA_T_9734633.wav
CON_T_0004620	135	train/con_wav/CON_T_0004620.wav
CON_T_0018607	148	train/con_wav/CON_T_0018607.wav
CON_T_0011653	77	train/con_wav/CON_T_0011653.wav
CON_T_0012286	120	train/con_wav/CON_T_0012286.wav
CON_T_0010891	178	train/con_wav/CON_T_0010891.wav
CON_T_0024272	191	train/con_wav/CON_T_0024272.wav
CON_T_0025122	464	train/con_wav/CON_T_0025122.wav
CON_T_0006828	207	train/con_wav/CON_T_0006828.wav
CON_T_0004020	107	train/con_wav/CON_T_0004020.wav
CON_T_0002081	182	train/con_wav/CON_T_0002081.wav
CON_T_0018177	146	train/con_wav/CON_T_0018177.wav
CON_T_0011898	173	train/con_wav/CON_T_0011898.wav
CON_T_0012964	150	train/con_wav/CON_T_0012964.wav
CON_T_0003250	340	train/con_wav/CON_T_0003250.wav
CON_T_0019759	139	train/con_wav/CON_T_0019759.wav
CON_T_0000712	170	train/con_wav/CON_T_0000712.wav
CON_T_0007418	161	train/con_wav/CON_T_0007418.wav
CON_T_0011995	159	train/con_wav/CON_T_0011995.wav
CON_T_0002599	225	train/con_wav/CON_T_0002599.wav
LA_T_3747046	150	train/con_wav/LA_T_3747046.wav
CON_T_0020375	239	train/con_wav/CON_T_0020375.wav
LA_T_9608821	152	train/con_wav/LA_T_9608821.wav
CON_T_0016513	122	train/con_wav/CON_T_0016513.wav
CON_T_0002916	301	train/con_wav/CON_T_0002916.wav
CON_T_0008901	131	train/con_wav/CON_T_0008901.wav
CON_T_0012673	155	train/con_wav/CON_T_0012673.wav
CON_T_0014754	88	train/con_wav/CON_T_0014754.wav
CON_T_0006475	116	train/con_wav/CON_T_0006475.wav
CON_T_0013515	96	train/con_wav/CON_T_0013515.wav
CON_T_0009832	225	train/con_wav/CON_T_0009832.wav
LA_T_4428088	169	train/con_wav/LA_T_4428088.wav
CON_T_0007985	202	train/con_wav/CON_T_0007985.wav
CON_T_0014384	116	train/con_wav/CON_T_0014384.wav
CON_T_0016850	315	train/con_wav/CON_T_0016850.wav
CON_T_0017950	68	train/con_wav/CON_T_0017950.wav
LA_T_7877019	165	train/con_wav/LA_T_7877019.wav
CON_T_0009561	133	train/con_wav/CON_T_0009561.wav
CON_T_0015297	251	train/con_wav/CON_T_0015297.wav
CON_T_0008667	163	train/con_wav/CON_T_0008667.wav
CON_T_0012976	164	train/con_wav/CON_T_0012976.wav
CON_T_0016727	151	train/con_wav/CON_T_0016727.wav
CON_T_0002906	211	train/con_wav/CON_T_0002906.wav
CON_T_0022793	301	train/con_wav/CON_T_0022793.wav
CON_T_0003072	185	train/con_wav/CON_T_0003072.wav
CON_T_0003350	205	train/con_wav/CON_T_0003350.wav
CON_T_0003282	127	train/con_wav/CON_T_0003282.wav
CON_T_0017868	111	train/con_wav/CON_T_0017868.wav
CON_T_0015521	224	train/con_wav/CON_T_0015521.wav
CON_T_0019793	281	train/con_wav/CON_T_0019793.wav
CON_T_0000423	126	train/con_wav/CON_T_0000423.wav
CON_T_0021292	105	train/con_wav/CON_T_0021292.wav
CON_T_0004449	158	train/con_wav/CON_T_0004449.wav
CON_T_0008974	135	train/con_wav/CON_T_0008974.wav
CON_T_0011759	273	train/con_wav/CON_T_0011759.wav
CON_T_0017084	258	train/con_wav/CON_T_0017084.wav
CON_T_0016448	285	train/con_wav/CON_T_0016448.wav
CON_T_0024717	100	train/con_wav/CON_T_0024717.wav
CON_T_0017363	153	train/con_wav/CON_T_0017363.wav
CON_T_0014648	119	train/con_wav/CON_T_0014648.wav
CON_T_0022615	126	train/con_wav/CON_T_0022615.wav
CON_T_0014145	183	train/con_wav/CON_T_0014145.wav
LA_T_8135846	218	train/con_wav/LA_T_8135846.wav
LA_T_2622954	175	train/con_wav/LA_T_2622954.wav
LA_T_5788985	111	train/con_wav/LA_T_5788985.wav
CON_T_0006366	123	train/con_wav/CON_T_0006366.wav
CON_T_0015688	389	train/con_wav/CON_T_0015688.wav
CON_T_0014576	187	train/con_wav/CON_T_0014576.wav
CON_T_0013852	123	train/con_wav/CON_T_0013852.wav
CON_T_0007681	50	train/con_wav/CON_T_0007681.wav
CON_T_0015183	209	train/con_wav/CON_T_0015183.wav
CON_T_0021438	62	train/con_wav/CON_T_0021438.wav
CON_T_0022797	360	train/con_wav/CON_T_0022797.wav
CON_T_0024261	193	train/con_wav/CON_T_0024261.wav
CON_T_0001114	165	train/con_wav/CON_T_0001114.wav
CON_T_0020411	94	train/con_wav/CON_T_0020411.wav
CON_T_0005684	143	train/con_wav/CON_T_0005684.wav
CON_T_0018953	110	train/con_wav/CON_T_0018953.wav
CON_T_0024955	205	train/con_wav/CON_T_0024955.wav
CON_T_0009656	317	train/con_wav/CON_T_0009656.wav
CON_T_0003112	475	train/con_wav/CON_T_0003112.wav
CON_T_0014972	195	train/con_wav/CON_T_0014972.wav
CON_T_0022736	141	train/con_wav/CON_T_0022736.wav
CON_T_0007970	117	train/con_wav/CON_T_0007970.wav
CON_T_0004304	181	train/con_wav/CON_T_0004304.wav
CON_T_0022576	171	train/con_wav/CON_T_0022576.wav
CON_T_0004250	170	train/con_wav/CON_T_0004250.wav
CON_T_0003301	189	train/con_wav/CON_T_0003301.wav
CON_T_0019566	228	train/con_wav/CON_T_0019566.wav
CON_T_0007619	113	train/con_wav/CON_T_0007619.wav
CON_T_0016227	177	train/con_wav/CON_T_0016227.wav
CON_T_0018570	166	train/con_wav/CON_T_0018570.wav
LA_T_8219979	101	train/con_wav/LA_T_8219979.wav
CON_T_0010984	120	train/con_wav/CON_T_0010984.wav
CON_T_0009179	134	train/con_wav/CON_T_0009179.wav
CON_T_0010841	193	train/con_wav/CON_T_0010841.wav
CON_T_0007035	100	train/con_wav/CON_T_0007035.wav
CON_T_0010705	251	train/con_wav/CON_T_0010705.wav
CON_T_0011426	175	train/con_wav/CON_T_0011426.wav
CON_T_0004063	151	train/con_wav/CON_T_0004063.wav
CON_T_0005127	147	train/con_wav/CON_T_0005127.wav
CON_T_0025372	214	train/con_wav/CON_T_0025372.wav
CON_T_0001392	142	train/con_wav/CON_T_0001392.wav
CON_T_0000652	151	train/con_wav/CON_T_0000652.wav
CON_T_0001118	121	train/con_wav/CON_T_0001118.wav
CON_T_0010059	200	train/con_wav/CON_T_0010059.wav
CON_T_0018172	132	train/con_wav/CON_T_0018172.wav
CON_T_0023823	180	train/con_wav/CON_T_0023823.wav
CON_T_0018981	151	train/con_wav/CON_T_0018981.wav
CON_T_0010314	199	train/con_wav/CON_T_0010314.wav
CON_T_0016672	152	train/con_wav/CON_T_0016672.wav
CON_T_0007131	214	train/con_wav/CON_T_0007131.wav
CON_T_0004488	187	train/con_wav/CON_T_0004488.wav
LA_T_3843638	190	train/con_wav/LA_T_3843638.wav
CON_T_0017989	81	train/con_wav/CON_T_0017989.wav
CON_T_0024382	356	train/con_wav/CON_T_0024382.wav
CON_T_0024259	157	train/con_wav/CON_T_0024259.wav
CON_T_0000393	140	train/con_wav/CON_T_0000393.wav
CON_T_0023348	151	train/con_wav/CON_T_0023348.wav
CON_T_0012254	149	train/con_wav/CON_T_0012254.wav
CON_T_0013026	202	train/con_wav/CON_T_0013026.wav
CON_T_0012445	111	train/con_wav/CON_T_0012445.wav
CON_T_0015938	251	train/con_wav/CON_T_0015938.wav
CON_T_0010476	134	train/con_wav/CON_T_0010476.wav
CON_T_0008047	185	train/con_wav/CON_T_0008047.wav
LA_T_5792324	203	train/con_wav/LA_T_5792324.wav
CON_T_0024175	131	train/con_wav/CON_T_0024175.wav
CON_T_0021021	64	train/con_wav/CON_T_0021021.wav
CON_T_0015930	162	train/con_wav/CON_T_0015930.wav
CON_T_0017819	111	train/con_wav/CON_T_0017819.wav
CON_T_0017047	135	train/con_wav/CON_T_0017047.wav
CON_T_0019623	140	train/con_wav/CON_T_0019623.wav
CON_T_0005014	43	train/con_wav/CON_T_0005014.wav
CON_T_0006180	87	train/con_wav/CON_T_0006180.wav
CON_T_0012702	158	train/con_wav/CON_T_0012702.wav
CON_T_0003469	111	train/con_wav/CON_T_0003469.wav
CON_T_0008528	174	train/con_wav/CON_T_0008528.wav
CON_T_0002283	96	train/con_wav/CON_T_0002283.wav
LA_T_4684802	171	train/con_wav/LA_T_4684802.wav
CON_T_0024924	162	train/con_wav/CON_T_0024924.wav
CON_T_0000972	139	train/con_wav/CON_T_0000972.wav
CON_T_0023552	224	train/con_wav/CON_T_0023552.wav
LA_T_2890940	122	train/con_wav/LA_T_2890940.wav
CON_T_0014519	127	train/con_wav/CON_T_0014519.wav
CON_T_0014373	309	train/con_wav/CON_T_0014373.wav
CON_T_0022389	52	train/con_wav/CON_T_0022389.wav
CON_T_0001315	230	train/con_wav/CON_T_0001315.wav
CON_T_0017328	121	train/con_wav/CON_T_0017328.wav
CON_T_0017614	205	train/con_wav/CON_T_0017614.wav
CON_T_0014731	217	train/con_wav/CON_T_0014731.wav
CON_T_0001994	102	train/con_wav/CON_T_0001994.wav
CON_T_0025078	76	train/con_wav/CON_T_0025078.wav
CON_T_0001916	111	train/con_wav/CON_T_0001916.wav
CON_T_0007912	170	train/con_wav/CON_T_0007912.wav
CON_T_0007058	123	train/con_wav/CON_T_0007058.wav
CON_T_0011230	166	train/con_wav/CON_T_0011230.wav
CON_T_0001696	147	train/con_wav/CON_T_0001696.wav
CON_T_0023652	194	train/con_wav/CON_T_0023652.wav
LA_T_2147641	233	train/con_wav/LA_T_2147641.wav
CON_T_0013451	184	train/con_wav/CON_T_0013451.wav
CON_T_0019877	210	train/con_wav/CON_T_0019877.wav
CON_T_0005353	216	train/con_wav/CON_T_0005353.wav
CON_T_0000600	250	train/con_wav/CON_T_0000600.wav
CON_T_0001394	107	train/con_wav/CON_T_0001394.wav
CON_T_0000108	179	train/con_wav/CON_T_0000108.wav
CON_T_0017690	118	train/con_wav/CON_T_0017690.wav
CON_T_0021118	219	train/con_wav/CON_T_0021118.wav
CON_T_0001221	100	train/con_wav/CON_T_0001221.wav
CON_T_0022243	179	train/con_wav/CON_T_0022243.wav
CON_T_0015018	182	train/con_wav/CON_T_0015018.wav
CON_T_0006985	201	train/con_wav/CON_T_0006985.wav
CON_T_0015571	95	train/con_wav/CON_T_0015571.wav
LA_T_6345056	150	train/con_wav/LA_T_6345056.wav
CON_T_0025350	124	train/con_wav/CON_T_0025350.wav
CON_T_0024459	158	train/con_wav/CON_T_0024459.wav
LA_T_5067784	229	train/con_wav/LA_T_5067784.wav
CON_T_0013820	239	train/con_wav/CON_T_0013820.wav
CON_T_0013683	133	train/con_wav/CON_T_0013683.wav
CON_T_0002197	123	train/con_wav/CON_T_0002197.wav
CON_T_0011270	151	train/con_wav/CON_T_0011270.wav
CON_T_0024093	235	train/con_wav/CON_T_0024093.wav
CON_T_0005208	151	train/con_wav/CON_T_0005208.wav
CON_T_0001151	121	train/con_wav/CON_T_0001151.wav
CON_T_0014658	245	train/con_wav/CON_T_0014658.wav
CON_T_0013612	219	train/con_wav/CON_T_0013612.wav
CON_T_0011412	102	train/con_wav/CON_T_0011412.wav
CON_T_0013116	77	train/con_wav/CON_T_0013116.wav
CON_T_0001689	214	train/con_wav/CON_T_0001689.wav
CON_T_0006242	114	train/con_wav/CON_T_0006242.wav
CON_T_0016946	161	train/con_wav/CON_T_0016946.wav
CON_T_0005906	117	train/con_wav/CON_T_0005906.wav
CON_T_0012007	86	train/con_wav/CON_T_0012007.wav
CON_T_0011101	160	train/con_wav/CON_T_0011101.wav
CON_T_0008595	268	train/con_wav/CON_T_0008595.wav
CON_T_0006121	272	train/con_wav/CON_T_0006121.wav
CON_T_0015586	163	train/con_wav/CON_T_0015586.wav
CON_T_0009182	216	train/con_wav/CON_T_0009182.wav
CON_T_0015762	176	train/con_wav/CON_T_0015762.wav
CON_T_0006935	179	train/con_wav/CON_T_0006935.wav
CON_T_0009045	101	train/con_wav/CON_T_0009045.wav
CON_T_0003066	213	train/con_wav/CON_T_0003066.wav
CON_T_0006289	177	train/con_wav/CON_T_0006289.wav
CON_T_0017514	155	train/con_wav/CON_T_0017514.wav
CON_T_0001614	160	train/con_wav/CON_T_0001614.wav
LA_T_8178089	203	train/con_wav/LA_T_8178089.wav
LA_T_2450169	207	train/con_wav/LA_T_2450169.wav
CON_T_0007466	114	train/con_wav/CON_T_0007466.wav
CON_T_0005275	231	train/con_wav/CON_T_0005275.wav
CON_T_0007849	183	train/con_wav/CON_T_0007849.wav
CON_T_0009750	208	train/con_wav/CON_T_0009750.wav
CON_T_0013257	164	train/con_wav/CON_T_0013257.wav
CON_T_0008305	121	train/con_wav/CON_T_0008305.wav
CON_T_0010252	429	train/con_wav/CON_T_0010252.wav
CON_T_0000875	86	train/con_wav/CON_T_0000875.wav
CON_T_0013532	210	train/con_wav/CON_T_0013532.wav
CON_T_0016073	81	train/con_wav/CON_T_0016073.wav
CON_T_0008265	96	train/con_wav/CON_T_0008265.wav
CON_T_0002125	157	train/con_wav/CON_T_0002125.wav
CON_T_0018477	202	train/con_wav/CON_T_0018477.wav
CON_T_0017450	217	train/con_wav/CON_T_0017450.wav
CON_T_0014521	105	train/con_wav/CON_T_0014521.wav
CON_T_0014418	154	train/con_wav/CON_T_0014418.wav
CON_T_0011735	208	train/con_wav/CON_T_0011735.wav
CON_T_0018908	163	train/con_wav/CON_T_0018908.wav
CON_T_0021213	107	train/con_wav/CON_T_0021213.wav
CON_T_0022115	168	train/con_wav/CON_T_0022115.wav
CON_T_0020047	91	train/con_wav/CON_T_0020047.wav
CON_T_0016293	163	train/con_wav/CON_T_0016293.wav
CON_T_0023803	120	train/con_wav/CON_T_0023803.wav
CON_T_0019973	181	train/con_wav/CON_T_0019973.wav
CON_T_0002900	360	train/con_wav/CON_T_0002900.wav
CON_T_0006791	212	train/con_wav/CON_T_0006791.wav
CON_T_0011977	99	train/con_wav/CON_T_0011977.wav
CON_T_0022904	139	train/con_wav/CON_T_0022904.wav
CON_T_0002305	174	train/con_wav/CON_T_0002305.wav
CON_T_0020229	381	train/con_wav/CON_T_0020229.wav
LA_T_3426509	180	train/con_wav/LA_T_3426509.wav
CON_T_0025034	61	train/con_wav/CON_T_0025034.wav
CON_T_0009127	229	train/con_wav/CON_T_0009127.wav
LA_T_1394641	165	train/con_wav/LA_T_1394641.wav
CON_T_0010385	101	train/con_wav/CON_T_0010385.wav
CON_T_0018291	135	train/con_wav/CON_T_0018291.wav
CON_T_0001569	95	train/con_wav/CON_T_0001569.wav
CON_T_0011071	94	train/con_wav/CON_T_0011071.wav
CON_T_0018760	317	train/con_wav/CON_T_0018760.wav
CON_T_0002944	359	train/con_wav/CON_T_0002944.wav
LA_T_9378157	192	train/con_wav/LA_T_9378157.wav
CON_T_0013558	118	train/con_wav/CON_T_0013558.wav
CON_T_0019270	444	train/con_wav/CON_T_0019270.wav
CON_T_0010270	213	train/con_wav/CON_T_0010270.wav
CON_T_0010113	123	train/con_wav/CON_T_0010113.wav
CON_T_0019318	116	train/con_wav/CON_T_0019318.wav
CON_T_0009095	193	train/con_wav/CON_T_0009095.wav
CON_T_0017865	156	train/con_wav/CON_T_0017865.wav
CON_T_0003109	200	train/con_wav/CON_T_0003109.wav
CON_T_0003374	187	train/con_wav/CON_T_0003374.wav
CON_T_0023060	112	train/con_wav/CON_T_0023060.wav
CON_T_0011918	164	train/con_wav/CON_T_0011918.wav
LA_T_5504447	214	train/con_wav/LA_T_5504447.wav
CON_T_0012337	65	train/con_wav/CON_T_0012337.wav
CON_T_0010769	141	train/con_wav/CON_T_0010769.wav
CON_T_0018451	87	train/con_wav/CON_T_0018451.wav
CON_T_0013201	123	train/con_wav/CON_T_0013201.wav
CON_T_0002867	102	train/con_wav/CON_T_0002867.wav
CON_T_0017473	282	train/con_wav/CON_T_0017473.wav
CON_T_0023299	254	train/con_wav/CON_T_0023299.wav
CON_T_0005499	334	train/con_wav/CON_T_0005499.wav
CON_T_0014996	196	train/con_wav/CON_T_0014996.wav
CON_T_0022415	247	train/con_wav/CON_T_0022415.wav
CON_T_0023248	252	train/con_wav/CON_T_0023248.wav
CON_T_0014025	567	train/con_wav/CON_T_0014025.wav
CON_T_0008789	196	train/con_wav/CON_T_0008789.wav
CON_T_0013151	145	train/con_wav/CON_T_0013151.wav
CON_T_0011327	77	train/con_wav/CON_T_0011327.wav
LA_T_6740492	310	train/con_wav/LA_T_6740492.wav
CON_T_0012779	110	train/con_wav/CON_T_0012779.wav
CON_T_0000133	271	train/con_wav/CON_T_0000133.wav
CON_T_0009383	245	train/con_wav/CON_T_0009383.wav
CON_T_0015548	189	train/con_wav/CON_T_0015548.wav
CON_T_0020006	170	train/con_wav/CON_T_0020006.wav
LA_T_1702062	92	train/con_wav/LA_T_1702062.wav
CON_T_0011444	256	train/con_wav/CON_T_0011444.wav
CON_T_0000642	118	train/con_wav/CON_T_0000642.wav
CON_T_0016808	109	train/con_wav/CON_T_0016808.wav
CON_T_0024113	129	train/con_wav/CON_T_0024113.wav
CON_T_0006080	148	train/con_wav/CON_T_0006080.wav
LA_T_9717737	184	train/con_wav/LA_T_9717737.wav
CON_T_0020554	288	train/con_wav/CON_T_0020554.wav
CON_T_0019635	164	train/con_wav/CON_T_0019635.wav
LA_T_8276365	175	train/con_wav/LA_T_8276365.wav
CON_T_0013025	97	train/con_wav/CON_T_0013025.wav
CON_T_0009351	135	train/con_wav/CON_T_0009351.wav
CON_T_0009890	110	train/con_wav/CON_T_0009890.wav
LA_T_6252972	229	train/con_wav/LA_T_6252972.wav
CON_T_0001085	192	train/con_wav/CON_T_0001085.wav
CON_T_0018612	246	train/con_wav/CON_T_0018612.wav
LA_T_2069626	171	train/con_wav/LA_T_2069626.wav
CON_T_0007566	221	train/con_wav/CON_T_0007566.wav
CON_T_0008078	75	train/con_wav/CON_T_0008078.wav
CON_T_0018029	91	train/con_wav/CON_T_0018029.wav
CON_T_0015587	402	train/con_wav/CON_T_0015587.wav
CON_T_0003162	117	train/con_wav/CON_T_0003162.wav
CON_T_0016995	202	train/con_wav/CON_T_0016995.wav
CON_T_0009857	139	train/con_wav/CON_T_0009857.wav
CON_T_0018202	170	train/con_wav/CON_T_0018202.wav
CON_T_0021614	242	train/con_wav/CON_T_0021614.wav
CON_T_0015367	124	train/con_wav/CON_T_0015367.wav
CON_T_0004838	238	train/con_wav/CON_T_0004838.wav
CON_T_0001263	106	train/con_wav/CON_T_0001263.wav
CON_T_0003304	100	train/con_wav/CON_T_0003304.wav
CON_T_0022207	132	train/con_wav/CON_T_0022207.wav
CON_T_0014835	77	train/con_wav/CON_T_0014835.wav
CON_T_0004538	143	train/con_wav/CON_T_0004538.wav
CON_T_0023082	127	train/con_wav/CON_T_0023082.wav
LA_T_8853276	128	train/con_wav/LA_T_8853276.wav
LA_T_1052790	197	train/con_wav/LA_T_1052790.wav
CON_T_0025046	72	train/con_wav/CON_T_0025046.wav
CON_T_0012471	92	train/con_wav/CON_T_0012471.wav
CON_T_0012677	137	train/con_wav/CON_T_0012677.wav
CON_T_0023111	212	train/con_wav/CON_T_0023111.wav
CON_T_0024865	229	train/con_wav/CON_T_0024865.wav
CON_T_0002716	197	train/con_wav/CON_T_0002716.wav
CON_T_0005084	151	train/con_wav/CON_T_0005084.wav
CON_T_0007133	109	train/con_wav/CON_T_0007133.wav
CON_T_0013748	310	train/con_wav/CON_T_0013748.wav
CON_T_0021172	259	train/con_wav/CON_T_0021172.wav
CON_T_0003617	131	train/con_wav/CON_T_0003617.wav
CON_T_0001283	137	train/con_wav/CON_T_0001283.wav
CON_T_0004609	244	train/con_wav/CON_T_0004609.wav
CON_T_0021486	138	train/con_wav/CON_T_0021486.wav
CON_T_0015064	53	train/con_wav/CON_T_0015064.wav
CON_T_0003782	104	train/con_wav/CON_T_0003782.wav
CON_T_0004484	187	train/con_wav/CON_T_0004484.wav
CON_T_0009965	73	train/con_wav/CON_T_0009965.wav
CON_T_0018051	229	train/con_wav/CON_T_0018051.wav
CON_T_0024940	187	train/con_wav/CON_T_0024940.wav
CON_T_0011579	121	train/con_wav/CON_T_0011579.wav
CON_T_0014718	206	train/con_wav/CON_T_0014718.wav
CON_T_0017499	301	train/con_wav/CON_T_0017499.wav
CON_T_0007997	207	train/con_wav/CON_T_0007997.wav
CON_T_0012352	182	train/con_wav/CON_T_0012352.wav
CON_T_0016691	120	train/con_wav/CON_T_0016691.wav
LA_T_8083939	147	train/con_wav/LA_T_8083939.wav
CON_T_0020349	178	train/con_wav/CON_T_0020349.wav
CON_T_0018962	177	train/con_wav/CON_T_0018962.wav
CON_T_0019329	142	train/con_wav/CON_T_0019329.wav
CON_T_0023030	82	train/con_wav/CON_T_0023030.wav
CON_T_0002514	137	train/con_wav/CON_T_0002514.wav
CON_T_0018247	106	train/con_wav/CON_T_0018247.wav
LA_T_6324213	184	train/con_wav/LA_T_6324213.wav
